Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping Days,Customer Latitude,Customer Longitude,Factory,Factory Latitude,Factory Longitude,Distance KM,Efficiency (Sales/KM),Efficiency (Profit/KM),Order Month
1045,US-2021-168592-CHO-NUT-13000,2021-09-08,2027-03-07,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,2006,37.74975,-122.41528,Lot's O' Nuts,32.881893,-111.768036,1106.3160495458567,0.01577306955563307,0.011253565384964569,2021-09
1054,US-2021-168592-CHO-FUD-51000,2021-09-08,2027-03-07,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2006,37.74975,-122.41528,Lot's O' Nuts,32.881893,-111.768036,1106.3160495458567,0.006508086005762643,0.0043387240038417615,2021-09
1059,US-2021-168592-CHO-MIL-31000,2021-09-08,2027-03-07,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2006,37.74975,-122.41528,Wicked Choccy's,32.076176,-81.088371,3789.6633596197535,0.0008575959634383192,0.0005567776870322626,2021-09
1936,US-2021-134621-CHO-SCR-58000,2021-12-21,2027-06-20,Standard Class,134621,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,2007,35.62955,-87.02097,Lot's O' Nuts,32.881893,-111.768036,2288.703498644766,0.0031458858713081057,0.0021846429661861845,2021-12
2292,US-2022-118423-CHO-SCR-58000,2022-03-24,2027-09-17,First Class,118423,United States,Peoria,Illinois,61604,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,2003,40.70525,-89.65297,Lot's O' Nuts,32.881893,-111.768036,2145.0054837923653,0.005034952162875418,0.003496494557552373,2022-03
2526,US-2022-129217-CHO-MIL-31000,2022-05-10,2027-10-31,Same Day,129217,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,2000,41.76527,-88.29576,Wicked Choccy's,32.076176,-81.088371,1252.3663868656079,0.012975436078790094,0.008424052346537569,2022-05
2527,US-2022-129217-CHO-SCR-58000,2022-05-10,2027-10-31,Same Day,129217,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,2000,41.76527,-88.29576,Lot's O' Nuts,32.881893,-111.768036,2288.554732581893,0.003146090367643133,0.0021847849775299536,2022-05
4849,US-2023-138583-CHO-FUD-51000,2023-05-24,2028-11-17,Standard Class,138583,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,2004,40.03417,-75.11986,Lot's O' Nuts,32.881893,-111.768036,3347.509547152666,0.0032262790734043745,0.0021508527156029163,2023-05
6007,US-2023-138478-CHO-SCR-58000,2023-10-21,2029-04-17,Second Class,138478,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,2005,36.25846,-115.17075,Lot's O' Nuts,32.881893,-111.768036,487.81015471463087,0.022139760510557646,0.015374833687887253,2023-10
6008,US-2023-138478-CHO-TRI-54000,2023-10-21,2029-04-17,Second Class,138478,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,2005,36.25846,-115.17075,Wicked Choccy's,32.076176,-81.088371,3153.558204117459,0.0035673988782929014,0.0023307006004846956,2023-10
6012,US-2023-138478-CHO-TRI-54000,2023-10-21,2029-04-17,Second Class,138478,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,2005,36.25846,-115.17075,Wicked Choccy's,32.076176,-81.088371,3153.558204117459,0.007134797756585803,0.004661401200969391,2023-10
6824,US-2024-154466-CHO-TRI-54000,2024-01-01,2029-06-24,First Class,154466,United States,Franklin,Wisconsin,53132,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,2001,42.88589,-88.01063,Wicked Choccy's,32.076176,-81.088371,1347.082084496128,0.005567589448571245,0.003637491773066547,2024-01
6837,US-2024-150931-CHO-SCR-58000,2024-01-06,2029-07-05,Standard Class,150931,United States,Tuscaloosa,Alabama,35401,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,2007,33.179,-87.61586,Lot's O' Nuts,32.881893,-111.768036,2246.7806393907526,0.011216048223930462,0.007788922377729488,2024-01
3323,US-2022-103933-CHO-SCR-58000,2022-09-25,2028-03-19,First Class,103933,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,2002,40.74173,-74.00037,Lot's O' Nuts,32.881893,-111.768036,3445.323058177541,0.00940405281388576,0.006530592231865112,2022-09
3820,US-2022-159982-CHO-TRI-54000,2022-11-28,2028-05-26,Standard Class,159982,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,2006,41.84793,-87.71753,Wicked Choccy's,32.076176,-81.088371,1234.9615498464136,0.027328786069653204,0.017854806898840093,2022-11
3829,US-2022-159982-CHO-MIL-31000,2022-11-28,2028-05-26,Standard Class,159982,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,2006,41.84793,-87.71753,Wicked Choccy's,32.076176,-81.088371,1234.9615498464136,0.013158304403907098,0.008542776089921225,2022-11
3830,US-2022-159982-CHO-SCR-58000,2022-11-28,2028-05-26,Standard Class,159982,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,2006,41.84793,-87.71753,Lot's O' Nuts,32.881893,-111.768036,2337.0113710239507,0.0030808579236160727,0.0021394846691778283,2022-11
3831,US-2022-159982-CHO-MIL-31000,2022-11-28,2028-05-26,Standard Class,159982,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,2006,41.84793,-87.71753,Wicked Choccy's,32.076176,-81.088371,1234.9615498464136,0.01578996528468852,0.01025133130790547,2022-11
4499,US-2023-164189-CHO-MIL-31000,2023-03-24,2028-09-17,Standard Class,164189,United States,Gresham,Oregon,97030,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,2004,45.50896,-122.43135,Wicked Choccy's,32.076176,-81.088371,3830.3776806630626,0.0033939211962381783,0.0022034380689423248,2023-03
5200,US-2023-117282-CHO-TRI-54000,2023-07-14,2029-01-07,Standard Class,117282,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,2004,40.72639,-73.97865,Wicked Choccy's,32.076176,-81.088371,1152.326314119134,0.006508573056177391,0.004252267730035896,2023-07
5474,US-2023-127425-CHO-SCR-58000,2023-08-26,2029-02-20,Standard Class,127425,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,2005,40.79538,-73.92965,Lot's O' Nuts,32.881893,-111.768036,3451.5292873095764,0.005215079607228474,0.0036215830605753293,2023-08
5478,US-2023-127425-CHO-TRI-54000,2023-08-26,2029-02-20,Standard Class,127425,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,2005,40.79538,-73.92965,Wicked Choccy's,32.076176,-81.088371,1160.9652859746172,0.019380424438024006,0.012661877299509017,2023-08
7979,US-2024-148810-CHO-MIL-31000,2024-06-26,2029-12-22,Standard Class,148810,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,2005,25.96145,-80.1415,Wicked Choccy's,32.076176,-81.088371,686.120492612679,0.01421033201161645,0.009225784782926372,2024-06
7983,US-2024-148810-CHO-TRI-54000,2024-06-26,2029-12-22,Standard Class,148810,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,2005,25.96145,-80.1415,Wicked Choccy's,32.076176,-81.088371,686.120492612679,0.032793073872961036,0.02142480826366788,2024-06
8001,US-2024-143574-CHO-FUD-51000,2024-06-29,2029-12-23,First Class,143574,United States,Milford,Connecticut,06460,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2024-06
8002,US-2024-143574-OTH-GUM-21000,2024-06-29,2029-12-23,First Class,143574,United States,Milford,Connecticut,06460,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,2003,,,Secret Factory,41.446333,-90.565487,,,,2024-06
8013,US-2024-143574-CHO-FUD-51000,2024-06-29,2029-12-23,First Class,143574,United States,Milford,Connecticut,06460,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2024-06
8436,US-2024-161956-CHO-NUT-13000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,2002,33.95647,-118.35863,Lot's O' Nuts,32.881893,-111.768036,623.1159155044506,0.016802652186349458,0.011988138665905484,2024-08
8437,US-2024-161956-CHO-TRI-54000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,2002,33.95647,-118.35863,Wicked Choccy's,32.076176,-81.088371,3462.27583871491,0.0021662052214718305,0.0014152540780282628,2024-08
8441,US-2024-161956-CHO-TRI-54000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,2002,33.95647,-118.35863,Wicked Choccy's,32.076176,-81.088371,3462.27583871491,0.004332410442943661,0.0028305081560565256,2024-08
8443,US-2024-161956-CHO-MIL-31000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,2002,33.95647,-118.35863,Wicked Choccy's,32.076176,-81.088371,3462.27583871491,0.0018773778586089198,0.0012188514712814832,2024-08
8447,US-2024-161956-CHO-NUT-13000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,2002,33.95647,-118.35863,Lot's O' Nuts,32.881893,-111.768036,623.1159155044506,0.016802652186349458,0.011988138665905484,2024-08
8449,US-2024-161956-CHO-FUD-51000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2002,33.95647,-118.35863,Lot's O' Nuts,32.881893,-111.768036,623.1159155044506,0.02888708112266382,0.01925805408177588,2024-08
8451,US-2024-161956-CHO-SCR-58000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,2002,33.95647,-118.35863,Lot's O' Nuts,32.881893,-111.768036,623.1159155044506,0.02888708112266382,0.020060473001849877,2024-08
8453,US-2024-161956-CHO-SCR-58000,2024-08-27,2030-02-19,Second Class,161956,United States,Inglewood,California,90301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,2002,33.95647,-118.35863,Lot's O' Nuts,32.881893,-111.768036,623.1159155044506,0.011554832449065529,0.00802418920073995,2024-08
10151,US-2024-134404-CHO-NUT-13000,2024-12-27,2030-06-19,Same Day,134404,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,2000,40.1168,-82.37672,Lot's O' Nuts,32.881893,-111.768036,2733.2319150507915,0.005107506583370399,0.0036440376483072474,2024-12
10152,US-2024-134404-CHO-FUD-51000,2024-12-27,2030-06-19,Same Day,134404,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2000,40.1168,-82.37672,Lot's O' Nuts,32.881893,-111.768036,2733.2319150507915,0.0026342440831136726,0.0017561627220757817,2024-12
270,US-2021-100881-OTH-GUM-21000,2021-03-28,2026-09-22,Standard Class,100881,United States,Albuquerque,New Mexico,87105,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,2004,34.99512,-106.68644,Secret Factory,41.446333,-90.565487,1576.979077372955,0.0023779643330760097,0.0012365414531995249,2021-03
2315,US-2022-104871-CHO-SCR-58000,2022-03-30,2027-09-24,Standard Class,104871,United States,Normal,Illinois,61761,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,2004,40.52503,-88.95152,Lot's O' Nuts,32.881893,-111.768036,2196.2856612716355,0.006556524159822858,0.004553141777654763,2022-03
3071,US-2022-104626-CHO-MIL-31000,2022-09-01,2028-02-29,Standard Class,104626,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2007,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-09
3072,US-2022-104626-CHO-FUD-51000,2022-09-01,2028-02-29,Standard Class,104626,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2007,,,Lot's O' Nuts,32.881893,-111.768036,,,,2022-09
3073,US-2022-104626-CHO-FUD-51000,2022-09-01,2028-02-29,Standard Class,104626,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2007,,,Lot's O' Nuts,32.881893,-111.768036,,,,2022-09
3076,US-2022-104626-CHO-TRI-54000,2022-09-01,2028-02-29,Standard Class,104626,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,2007,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-09
4156,US-2022-163783-CHO-SCR-58000,2022-12-27,2028-06-23,Standard Class,163783,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,2005,41.90388,-87.63738,Lot's O' Nuts,32.881893,-111.768036,2345.2050277877734,0.004605141073822282,0.0031980146345988066,2022-12
5905,US-2023-140158-CHO-SCR-58000,2023-10-04,2029-03-30,Standard Class,140158,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,2004,,,Lot's O' Nuts,32.881893,-111.768036,,,,2023-10
5907,US-2023-140158-SUG-SWE-91000,2023-10-04,2029-03-30,Standard Class,140158,United States,Providence,Rhode Island,02908,Sugar,Atlantic,SUG-SWE-91000,SweeTARTS,4.5,3,2.1,2.4,2004,,,Sugar Shack,48.11914,-96.18115,,,,2023-10
5908,US-2023-140158-CHO-TRI-54000,2023-10-04,2029-03-30,Standard Class,140158,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,2004,,,Wicked Choccy's,32.076176,-81.088371,,,,2023-10
6443,US-2023-160241-CHO-FUD-51000,2023-11-29,2029-05-26,Second Class,160241,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,2005,41.76527,-88.29576,Lot's O' Nuts,32.881893,-111.768036,2288.554732581893,0.006292180735286266,0.004194787156857511,2023-11
8309,US-2024-160899-CHO-MIL-31000,2024-08-11,2030-02-03,Second Class,160899,United States,Lake Charles,Louisiana,70601,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,2002,30.22627,-93.21525,Wicked Choccy's,32.076176,-81.088371,1171.5246912574162,0.030515788755274935,0.019811789007270805,2024-08
9400,US-2024-142671-OTH-GUM-21000,2024-11-10,2030-05-07,Second Class,142671,United States,Hollywood,Florida,33021,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,2004,26.02277,-80.18742,Secret Factory,41.446333,-90.565487,1961.7459732218967,0.003185937468618956,0.0016566874836818572,2024-11
719,US-2021-113271-CHO-FUD-51000,2021-07-09,2027-01-04,Standard Class,113271,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,2005,37.76113,-122.48433,Lot's O' Nuts,32.881893,-111.768036,1112.325863552582,0.0032364616502777387,0.002157641100185159,2021-07
720,US-2021-113271-CHO-FUD-51000,2021-07-09,2027-01-04,Standard Class,113271,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2005,37.76113,-122.48433,Lot's O' Nuts,32.881893,-111.768036,1112.325863552582,0.006472923300555477,0.004315282200370318,2021-07
721,US-2021-113271-CHO-TRI-54000,2021-07-09,2027-01-04,Standard Class,113271,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,2005,37.76113,-122.48433,Wicked Choccy's,32.076176,-81.088371,3795.6561451674916,0.0059278288494721216,0.0038728481816551192,2021-07
725,US-2021-113271-CHO-TRI-54000,2021-07-09,2027-01-04,Standard Class,113271,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2005,37.76113,-122.48433,Wicked Choccy's,32.076176,-81.088371,3795.6561451674916,0.0049398573745601014,0.0032273734847125994,2021-07
6901,US-2024-131954-SUG-LAF-25000,2024-01-21,2029-07-17,Standard Class,131954,United States,Seattle,Washington,98115,Sugar,Pacific,SUG-LAF-25000,Laffy Taffy,1.99,1,1.24,0.75,2004,47.68547,-122.28234,Sugar Shack,48.11914,-96.18115,1936.9481393534877,0.001027389406855374,0.0006401823439701827,2024-01
6902,US-2024-131954-CHO-MIL-31000,2024-01-21,2029-07-17,Standard Class,131954,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,2004,47.68547,-122.28234,Wicked Choccy's,32.076176,-81.088371,3860.878701455967,0.004208886436621798,0.0027325385788529214,2024-01
6905,US-2024-131954-CHO-MIL-31000,2024-01-21,2029-07-17,Standard Class,131954,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,2004,47.68547,-122.28234,Wicked Choccy's,32.076176,-81.088371,3860.878701455967,0.003367109149297438,0.0021860308630823368,2024-01
6906,US-2024-131954-CHO-FUD-51000,2024-01-21,2029-07-17,Standard Class,131954,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,2004,47.68547,-122.28234,Lot's O' Nuts,32.881893,-111.768036,1868.1760623105195,0.011562079418406417,0.007708052945604278,2024-01
6909,US-2024-131954-CHO-TRI-54000,2024-01-21,2029-07-17,Standard Class,131954,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,2004,47.68547,-122.28234,Wicked Choccy's,32.076176,-81.088371,3860.878701455967,0.0029138444561227833,0.0019037117113335517,2024-01
6912,US-2024-131954-CHO-FUD-51000,2024-01-21,2029-07-17,Standard Class,131954,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,2004,47.68547,-122.28234,Lot's O' Nuts,32.881893,-111.768036,1868.1760623105195,0.005781039709203208,0.003854026472802139,2024-01
7350,US-2024-144848-CHO-SCR-58000,2024-04-04,2029-09-26,First Class,144848,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,2001,40.72639,-73.97865,Lot's O' Nuts,32.881893,-111.768036,3447.07945993527,0.0010443623484291836,0.0007252516308535996,2024-04
7351,US-2024-144848-OTH-LIC-15000,2024-04-04,2029-09-26,First Class,144848,United States,New York City,New York,10009,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,2001,40.72639,-73.97865,Secret Factory,41.446333,-90.565487,1390.310824123681,0.028770544906900352,0.014385272453450176,2024-04
7352,US-2024-144848-CHO-SCR-58000,2024-04-04,2029-09-26,First Class,144848,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,2001,40.72639,-73.97865,Lot's O' Nuts,32.881893,-111.768036,3447.07945993527,0.0010443623484291836,0.0007252516308535996,2024-04
8907,US-2024-125717-CHO-MIL-31000,2024-09-28,2030-03-24,First Class,125717,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2003,39.66145,-104.76577,Wicked Choccy's,32.076176,-81.088371,2285.553112604308,0.001421975268077117,0.000923190097120836,2024-09
8908,US-2024-125717-CHO-FUD-51000,2024-09-28,2030-03-24,First Class,125717,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2003,39.66145,-104.76577,Lot's O' Nuts,32.881893,-111.768036,980.2915415412131,0.007344753774657863,0.0048965025164385756,2024-09
8909,US-2024-125717-CHO-TRI-54000,2024-09-28,2030-03-24,First Class,125717,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,2003,39.66145,-104.76577,Wicked Choccy's,32.076176,-81.088371,2285.553112604308,0.00656296277574054,0.004287802346817153,2024-09
8912,US-2024-125717-CHO-MIL-31000,2024-09-28,2030-03-24,First Class,125717,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,2003,39.66145,-104.76577,Wicked Choccy's,32.076176,-81.088371,2285.553112604308,0.004265925804231351,0.002769570291362508,2024-09
8913,US-2024-125717-CHO-MIL-31000,2024-09-28,2030-03-24,First Class,125717,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,2003,39.66145,-104.76577,Wicked Choccy's,32.076176,-81.088371,2285.553112604308,0.002843950536154234,0.001846380194241672,2024-09
8915,US-2024-125717-CHO-SCR-58000,2024-09-28,2030-03-24,First Class,125717,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,2003,39.66145,-104.76577,Lot's O' Nuts,32.881893,-111.768036,980.2915415412131,0.007344753774657863,0.005100523454623516,2024-09
414,US-2021-132983-CHO-SCR-58000,2021-04-28,2026-10-24,Standard Class,132983,United States,Jamestown,New York,14701,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,2005,42.08091,-79.25502,Lot's O' Nuts,32.881893,-111.768036,3024.033681188946,0.0023809258622970123,0.0016534207377062586,2021-04
2950,US-2022-163055-CHO-TRI-54000,2022-08-09,2028-02-06,Standard Class,163055,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2007,42.38732,-83.1926,Wicked Choccy's,32.076176,-81.088371,1161.4719735265824,0.016143308170466907,0.010546961338038379,2022-08
2951,US-2022-163055-CHO-TRI-54000,2022-08-09,2028-02-06,Standard Class,163055,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2007,42.38732,-83.1926,Wicked Choccy's,32.076176,-81.088371,1161.4719735265824,0.0032286616340933814,0.002109392267607676,2022-08
2958,US-2022-163055-CHO-TRI-54000,2022-08-09,2028-02-06,Standard Class,163055,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2007,42.38732,-83.1926,Wicked Choccy's,32.076176,-81.088371,1161.4719735265824,0.0032286616340933814,0.002109392267607676,2022-08
2999,US-2022-130456-OTH-LIC-15000,2022-08-21,2028-02-16,Standard Class,130456,United States,San Francisco,California,94122,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,120.0,6,60.0,60.0,2005,37.76113,-122.48433,Secret Factory,41.446333,-90.565487,2749.2156012495198,0.04364881384546921,0.021824406922734605,2022-08
3011,US-2022-130456-CHO-TRI-54000,2022-08-21,2028-02-16,Standard Class,130456,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2005,37.76113,-122.48433,Wicked Choccy's,32.076176,-81.088371,3795.6561451674916,0.0009879714749120203,0.0006454746969425199,2022-08
3097,US-2022-159863-CHO-NUT-13000,2022-09-04,2028-02-28,Second Class,159863,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,2003,29.90834,-95.65492,Lot's O' Nuts,32.881893,-111.768036,1563.0170717340966,0.006698583265238434,0.004779218432791891,2022-09
4507,US-2023-119074-CHO-FUD-51000,2023-03-27,2028-09-20,Standard Class,119074,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,2004,32.48388,-84.89976,Lot's O' Nuts,32.881893,-111.768036,2508.153351139749,0.005741275745143888,0.0038275171634292583,2023-03
4508,US-2023-119074-CHO-NUT-13000,2023-03-27,2028-09-20,Standard Class,119074,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,2004,32.48388,-84.89976,Lot's O' Nuts,32.881893,-111.768036,2508.153351139749,0.001391461968788345,0.000992762264264464,2023-03
